MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
NOBSA;EDUARDO JOSE ALVARADO SANTANDER;PARTIDO CENTRO DEMOCRATICO;1,NOBSA;Eduardo Jose Alvarado Santander;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
NOBSA;EDUARDO JOSE GONZALEZ ANGULO;PARTIDO CENTRO DEMOCRATICO;5,NOBSA;Eduardo Jose Gonzalez Angulo;PARTIDO CENTRO DEMOCRATICO;5,0.0,0.0
NOBSA;EDUARDO JOSE TOUS DE LA OSSA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;4,NOBSA;Eduardo Jose Tous De La Ossa;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;4,0.0,0.0
NOBSA;EDWIN ELIAS APARICIO SIERRA;PARTIDO ALIANZA VERDE;21,NOBSA;Edwin Elias Aparicio Sierra;PARTIDO ALIANZA VERDE;21,0.0,0.0
NOBSA;EDWIN JAVIER RAMIREZ LOPERA;PARTIDO OPCION CIUDADANA;7,NOBSA;Edwin Javier Ramirez Lopera;PARTIDO OPCION CIUDADANA;7,0.0,0.0
NOBSA;EDWIN YOBANY VIVAS PEREZ;PARTIDO CAMBIO RADICAL;10,NOBSA;Edwin Yobany Vivas Perez;PARTIDO CAMBIO RADICAL;10,0.0,0.0
NOBSA;EFRAIN JOSE CEPEDA SARABIA;PARTIDO CONSERVADOR COLOMBIANO;91,NOBSA;Efrain Jose Cepeda Sarabia;PARTIDO CONSERVADOR COLOMBIANO;91,0.0,0.0
NOBSA;ELBERTO HEVEO GARZON BARRERA;PARTIDO CAMBIO RADICAL;1,NOBSA;Elberto Heveo Garzon Barrera;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;ELEAZAR ALFONSO DURAN MORA;PARTIDO LIBERAL COLOMBIANO;1,NOBSA;Eleazar Alfonso Duran Mora;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
NOBSA;ELIANA PATRICIA ANGEL SERNA;PARTIDO LIBERAL COLOMBIANO;1,NOBSA;Eliana Patricia Angel Serna;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
NOBSA;ELKIN DARIO MONTOYA NAVALES;PARTIDO CAMBIO RADICAL;1,NOBSA;Elkin Dario Montoya Navales;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;ELLA CECILIA AYUS SANCHEZ;PARTIDO CAMBIO RADICAL;1,NOBSA;Ella Cecilia Ayus Sanchez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;EMMANUEL ENRIQUE ARANGO GOMEZ;PARTIDO CENTRO DEMOCRATICO;1,NOBSA;Emmanuel Enrique Arango Gomez;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
NOBSA;ENRIQUE BELTRAN PARDO;PARTIDO ALIANZA VERDE;3,NOBSA;Enrique Beltran Pardo;PARTIDO ALIANZA VERDE;3,0.0,0.0
NOBSA;ERNESTO MACIAS TOVAR;PARTIDO CENTRO DEMOCRATICO;2,NOBSA;Ernesto Macias Tovar;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
NOBSA;ESPERANZA ANDRADE DE OSSO;PARTIDO CONSERVADOR COLOMBIANO;2,NOBSA;Esperanza Andrade De Osso;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
NOBSA;EVAMARIA URIBE TOBON;PARTIDO CENTRO DEMOCRATICO;1,NOBSA;Evamaria Uribe Tobon;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
NOBSA;EVERTH BUSTAMANTE GARCIA;PARTIDO CENTRO DEMOCRATICO;2,NOBSA;Everth Bustamante Garcia;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
NOBSA;FABIAN ARTURO ORTIZ WILCHES;PARTIDO LIBERAL COLOMBIANO;10,NOBSA;Fabian Arturo Ortiz Wilches;PARTIDO LIBERAL COLOMBIANO;10,0.0,0.0
NOBSA;FABIAN GERARDO CASTILLO SUAREZ;PARTIDO CAMBIO RADICAL;1,NOBSA;Fabian Gerardo Castillo Suarez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;FABIAN ORLANDO RIVERA CARRILLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;4,NOBSA;Fabian Orlando Rivera Carrillo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;4,0.0,0.0
NOBSA;FABIO RAUL AMIN SALEME;PARTIDO LIBERAL COLOMBIANO;3,NOBSA;Fabio Raul Amin Saleme;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
NOBSA;FANNY PERALTA FONSECA;PARTIDO LIBERAL COLOMBIANO;2,NOBSA;Fanny Peralta Fonseca;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
NOBSA;FELICIANO VALENCIA MEDINA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;33,NOBSA;Feliciano Valencia Medina;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;33,0.0,0.0
NOBSA;FELIX BIENVENIDO ARINO FERNANDEZ;PARTIDO CAMBIO RADICAL;2,NOBSA;Felix Bienvenido Arino Fernandez;PARTIDO CAMBIO RADICAL;2,0.0,0.0
"NOBSA;FELIX RAFAEL MEZA CARDENAS;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","NOBSA;Felix Rafael Meza Cardenas;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
NOBSA;FERNANDO DAVID MURGUEITIO CARDENAS;PARTIDO LIBERAL COLOMBIANO;6,NOBSA;Fernando David Murgueitio Cardenas;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
NOBSA;FERNANDO MERCHAN RAMOS;PARTIDO ALIANZA VERDE;8,NOBSA;Fernando Merchan Ramos;PARTIDO ALIANZA VERDE;8,0.0,0.0
NOBSA;FERNANDO NICOLAS ARAUJO RUMIE;PARTIDO CENTRO DEMOCRATICO;3,NOBSA;Fernando Nicolas Araujo Rumie;PARTIDO CENTRO DEMOCRATICO;3,0.0,0.0
"NOBSA;FRANCISCO DELELIS ZUMAQUE GOMEZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","NOBSA;Francisco Delelis Zumaque Gomez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
NOBSA;FRANCISCO JAVIER ALVARADO NINO;PARTIDO OPCION CIUDADANA;3,NOBSA;Francisco Javier Alvarado Nino;PARTIDO OPCION CIUDADANA;3,0.0,0.0
NOBSA;FRANCISCO JAVIER CHAUX CORTES;PARTIDO LIBERAL COLOMBIANO;1,NOBSA;Francisco Javier Chaux Cortes;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
NOBSA;FRANCISCO JOSE RUIZ MARMOLEJO;PARTIDO ALIANZA VERDE;2,NOBSA;Francisco Jose Ruiz Marmolejo;PARTIDO ALIANZA VERDE;2,0.0,0.0
NOBSA;FRANKLIN ORLANDO MOSQUERA MONTOYA;PARTIDO CENTRO DEMOCRATICO;1,NOBSA;Franklin Orlando Mosquera Montoya;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
NOBSA;FREDY HERNAN PEREZ;PARTIDO CAMBIO RADICAL;11,NOBSA;Fredy Hernan Perez;PARTIDO CAMBIO RADICAL;11,0.0,0.0
NOBSA;FREDY VALENCIA ACOSTA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,NOBSA;Fredy Valencia Acosta;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
NOBSA;GABRIEL ALBERTO CALLE DEMOYA;PARTIDO CAMBIO RADICAL;2,NOBSA;Gabriel Alberto Calle Demoya;PARTIDO CAMBIO RADICAL;2,0.0,0.0
NOBSA;GABRIEL BUSTAMANTE PENA;PARTIDO ALIANZA VERDE;3,NOBSA;Gabriel Bustamante Pena;PARTIDO ALIANZA VERDE;3,0.0,0.0
"NOBSA;GENARO ANTONIO GRACIA SUAREZ;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";1","NOBSA;Genaro Antonio Gracia Suarez;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";1",0.0,0.0
"NOBSA;GERARDO DE JESUS VANEGAS ALZATE;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2","NOBSA;Gerardo De Jesus Vanegas Alzate;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2",0.0,0.0
NOBSA;GERMAN DARIO HOYOS GIRALDO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;3,NOBSA;German Dario Hoyos Giraldo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;3,0.0,0.0
NOBSA;GERMAN VARON COTRINO;PARTIDO CAMBIO RADICAL;13,NOBSA;German Varon Cotrino;PARTIDO CAMBIO RADICAL;13,0.0,0.0
NOBSA;GERSON ROBAYO DIAZ;PARTIDO ALIANZA VERDE;2,NOBSA;Gerson Robayo Diaz;PARTIDO ALIANZA VERDE;2,0.0,0.0
NOBSA;GLADYS AVELLANEDA;PARTIDO OPCION CIUDADANA;1,NOBSA;Gladys Avellaneda;PARTIDO OPCION CIUDADANA;1,0.0,0.0
NOBSA;GLORIA HELENA REBOLLEDO TIGREROS;PARTIDO CAMBIO RADICAL;1,NOBSA;Gloria Helena Rebolledo Tigreros;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;GSC COLOMBIA JUSTA LIBRES;GSC COLOMBIA JUSTA LIBRES;158,NOBSA;Gsc Colombia Justa Libres;Gsc Colombia Justa Libres;158,0.0,0.0
NOBSA;GSC SI SE PUEDE;GSC SI SE PUEDE;1,NOBSA;Gsc Si Se Puede;Gsc Si Se Puede;1,0.0,0.0
NOBSA;GSC UNION CON FORTALEZA;GSC UNION CON FORTALEZA;26,NOBSA;Gsc Union Con Fortaleza;Gsc Union Con Fortaleza;26,0.0,0.0
NOBSA;GUILLERMO DE JESUS TUBERQUIA AVENDANO;PARTIDO LIBERAL COLOMBIANO;3,NOBSA;Guillermo De Jesus Tuberquia Avendano;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
NOBSA;GUILLERMO GARCIA REALPE;PARTIDO LIBERAL COLOMBIANO;6,NOBSA;Guillermo Garcia Realpe;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
NOBSA;GUILLERMO LEON PALACIO VEGA;PARTIDO CAMBIO RADICAL;3,NOBSA;Guillermo Leon Palacio Vega;PARTIDO CAMBIO RADICAL;3,0.0,0.0
"NOBSA;GUSTAVO BOLIVAR MORENO;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";50","NOBSA;Gustavo Bolivar Moreno;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";50",0.0,0.0
NOBSA;GUSTAVO RAMIREZ OROZCO;PARTIDO CAMBIO RADICAL;3,NOBSA;Gustavo Ramirez Orozco;PARTIDO CAMBIO RADICAL;3,0.0,0.0
NOBSA;HAROLD GUERRERO LOPEZ;PARTIDO CAMBIO RADICAL;3,NOBSA;Harold Guerrero Lopez;PARTIDO CAMBIO RADICAL;3,0.0,0.0
NOBSA;HECTOR AUGUSTO LOPEZ CASTANEDA;PARTIDO CENTRO DEMOCRATICO;5,NOBSA;Hector Augusto Lopez Castaneda;PARTIDO CENTRO DEMOCRATICO;5,0.0,0.0
NOBSA;HECTOR CONTRERAS VIZCAINO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,NOBSA;Hector Contreras Vizcaino;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
NOBSA;HECTOR HORACIO VARGAS;PARTIDO CONSERVADOR COLOMBIANO;1,NOBSA;Hector Horacio Vargas;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
NOBSA;HECTOR MARINO ANGULO CAICEDO;PARTIDO CONSERVADOR COLOMBIANO;1,NOBSA;Hector Marino Angulo Caicedo;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
NOBSA;HERIBERTO SANABRIA ASTUDILLO;PARTIDO CONSERVADOR COLOMBIANO;11,NOBSA;Heriberto Sanabria Astudillo;PARTIDO CONSERVADOR COLOMBIANO;11,0.0,0.0
NOBSA;HERNAN PENAGOS GIRALDO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;10,NOBSA;Hernan Penagos Giraldo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;10,0.0,0.0
NOBSA;HERNANDO MARQUEZ ARISTIZABAL;PARTIDO CENTRO DEMOCRATICO;1,NOBSA;Hernando Marquez Aristizabal;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
NOBSA;HONORIO MIGUEL HENRIQUEZ PINEDO;PARTIDO CENTRO DEMOCRATICO;1,NOBSA;Honorio Miguel Henriquez Pinedo;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
NOBSA;HORACIO CORREA GARRIDO;PARTIDO ALIANZA VERDE;1,NOBSA;Horacio Correa Garrido;PARTIDO ALIANZA VERDE;1,0.0,0.0
NOBSA;HORACIO JOSE SERPA MONCADA;PARTIDO LIBERAL COLOMBIANO;37,NOBSA;Horacio Jose Serpa Moncada;PARTIDO LIBERAL COLOMBIANO;37,0.0,0.0
NOBSA;HUGO TOVAR MARROQUIN;PARTIDO CONSERVADOR COLOMBIANO;2,NOBSA;Hugo Tovar Marroquin;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
NOBSA;INSCRIPCION REVOCADA CNE RES NO 1932018;INSCRIPCION REVOCADA CNE RES NO 1932018;2,NOBSA;Inscripcion Revocada Cne Res No 1932018;Inscripcion Revocada Cne Res No 1932018;2,0.0,0.0
NOBSA;IVAN ALEXIS PULIDO MORENO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,NOBSA;Ivan Alexis Pulido Moreno;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
NOBSA;IVAN CEPEDA CASTRO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;20,NOBSA;Ivan Cepeda Castro;PARTIDO POLO DEMOCRATICO ALTERNATIVO;20,0.0,0.0
NOBSA;IVAN DARIO AGUDELO ZAPATA;PARTIDO LIBERAL COLOMBIANO;3,NOBSA;Ivan Dario Agudelo Zapata;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
NOBSA;IVAN DARIO OCAMPO TAMAYO;PARTIDO LIBERAL COLOMBIANO;1,NOBSA;Ivan Dario Ocampo Tamayo;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
NOBSA;IVAN LEONIDAS NAME VASQUEZ;PARTIDO ALIANZA VERDE;30,NOBSA;Ivan Leonidas Name Vasquez;PARTIDO ALIANZA VERDE;30,0.0,0.0
NOBSA;JACQUELINE TOLOZA CASTANO;PARTIDO POLITICO MIRA;2,NOBSA;Jacqueline Toloza Castano;PARTIDO POLITICO MIRA;2,0.0,0.0
NOBSA;JAEL CHAMORRO ROSERO;PARTIDO POLITICO MIRA;1,NOBSA;Jael Chamorro Rosero;PARTIDO POLITICO MIRA;1,0.0,0.0
NOBSA;JAIME ALBERTO MARTINEZ VELEZ;PARTIDO ALIANZA VERDE;2,NOBSA;Jaime Alberto Martinez Velez;PARTIDO ALIANZA VERDE;2,0.0,0.0
NOBSA;JAIME DUSSAN CALDERON;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,NOBSA;Jaime Dussan Calderon;PARTIDO POLO DEMOCRATICO ALTERNATIVO;3,0.0,0.0
NOBSA;JAIME ENRIQUE DURAN BARRERA;PARTIDO LIBERAL COLOMBIANO;9,NOBSA;Jaime Enrique Duran Barrera;PARTIDO LIBERAL COLOMBIANO;9,0.0,0.0
NOBSA;JAIME ISRAEL GARCIA RUEDA;PARTIDO CAMBIO RADICAL;2,NOBSA;Jaime Israel Garcia Rueda;PARTIDO CAMBIO RADICAL;2,0.0,0.0
NOBSA;JAIRO FERNANDO RICARDO GUTIERREZ;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,NOBSA;Jairo Fernando Ricardo Gutierrez;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
NOBSA;JAVIER ANDRES AVILA SALCEDO;PARTIDO ALIANZA VERDE;2,NOBSA;Javier Andres Avila Salcedo;PARTIDO ALIANZA VERDE;2,0.0,0.0
NOBSA;JAVIER CASTRO MONSALVE;PARTIDO CONSERVADOR COLOMBIANO;1,NOBSA;Javier Castro Monsalve;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
NOBSA;JAVIER MAURICIO DELGADO MARTINEZ;PARTIDO CONSERVADOR COLOMBIANO;1,NOBSA;Javier Mauricio Delgado Martinez;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
NOBSA;JAVIER TATO ALVAREZ MONTENEGRO;PARTIDO LIBERAL COLOMBIANO;2,NOBSA;Javier Tato Alvarez Montenegro;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
NOBSA;JENIFFER ALEXANDRA GOMEZ PENALOZA;PARTIDO CAMBIO RADICAL;1,NOBSA;Jeniffer Alexandra Gomez Penaloza;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;JENNY PAOLA VARGAS LOPEZ;PARTIDO CONSERVADOR COLOMBIANO;1,NOBSA;Jenny Paola Vargas Lopez;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
NOBSA;JESUS ALBERTO CASTILLA SALAZAR;PARTIDO POLO DEMOCRATICO ALTERNATIVO;42,NOBSA;Jesus Alberto Castilla Salazar;PARTIDO POLO DEMOCRATICO ALTERNATIVO;42,0.0,0.0
NOBSA;JESUS CORRALES CANO;PARTIDO LIBERAL COLOMBIANO;1,NOBSA;Jesus Corrales Cano;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
NOBSA;JESUS MARIA RAMIREZ GUERRERO;PARTIDO ALIANZA VERDE;1,NOBSA;Jesus Maria Ramirez Guerrero;PARTIDO ALIANZA VERDE;1,0.0,0.0
NOBSA;JHON FREDY GONZALEZ GARCIA;PARTIDO OPCION CIUDADANA;9,NOBSA;Jhon Fredy Gonzalez Garcia;PARTIDO OPCION CIUDADANA;9,0.0,0.0
NOBSA;JOHN MAURICIO SILVA BARRAGAN;PARTIDO POLITICO MIRA;2,NOBSA;John Mauricio Silva Barragan;PARTIDO POLITICO MIRA;2,0.0,0.0
NOBSA;JOHN MILTON RODRIGUEZ GONZALEZ;GSC COLOMBIA JUSTA LIBRES;0,NOBSA;John Milton Rodriguez Gonzalez;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
"NOBSA;JONATAN TAMAYO PEREZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2","NOBSA;Jonatan Tamayo Perez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2",0.0,0.0
NOBSA;JONATHAN GILDARDO NUNEZ GUEVARA;PARTIDO CAMBIO RADICAL;1,NOBSA;Jonathan Gildardo Nunez Guevara;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;JORGE EDILSON CARO CANCELADO;PARTIDO LIBERAL COLOMBIANO;1,NOBSA;Jorge Edilson Caro Cancelado;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
NOBSA;JORGE EDUARDO ARBELAEZ HOYOS;PARTIDO ALIANZA VERDE;1,NOBSA;Jorge Eduardo Arbelaez Hoyos;PARTIDO ALIANZA VERDE;1,0.0,0.0
NOBSA;JORGE EDUARDO LONDONO ULLOA;PARTIDO ALIANZA VERDE;606,NOBSA;Jorge Eduardo Londono Ulloa;PARTIDO ALIANZA VERDE;606,0.0,0.0
NOBSA;JORGE ELIECER GUEVARA;PARTIDO ALIANZA VERDE;3,NOBSA;Jorge Eliecer Guevara;PARTIDO ALIANZA VERDE;3,0.0,0.0
NOBSA;JORGE ELIESER PRIETO RIVEROS;PARTIDO ALIANZA VERDE;7,NOBSA;Jorge Elieser Prieto Riveros;PARTIDO ALIANZA VERDE;7,0.0,0.0
NOBSA;JORGE ENRIQUE LANCHEROS DELGADILLO;PARTIDO ALIANZA VERDE;1,NOBSA;Jorge Enrique Lancheros Delgadillo;PARTIDO ALIANZA VERDE;1,0.0,0.0
NOBSA;JORGE ENRIQUE ROBLEDO CASTILLO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;109,NOBSA;Jorge Enrique Robledo Castillo;PARTIDO POLO DEMOCRATICO ALTERNATIVO;109,0.0,0.0
NOBSA;JORGE IVAN NARANJO GRISALES;PARTIDO CAMBIO RADICAL;2,NOBSA;Jorge Ivan Naranjo Grisales;PARTIDO CAMBIO RADICAL;2,0.0,0.0
NOBSA;JORGE VARON RESTREPO;PARTIDO CAMBIO RADICAL;3,NOBSA;Jorge Varon Restrepo;PARTIDO CAMBIO RADICAL;3,0.0,0.0
NOBSA;JOSE ADOLFO HERRERA AGUIRRE;PARTIDO CAMBIO RADICAL;2,NOBSA;Jose Adolfo Herrera Aguirre;PARTIDO CAMBIO RADICAL;2,0.0,0.0
NOBSA;JOSE ALFREDO GNECCO ZULETA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;3,NOBSA;Jose Alfredo Gnecco Zuleta;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;3,0.0,0.0
NOBSA;JOSE ANTONIO RODRIGUEZ MONTENEGRO;PARTIDO CAMBIO RADICAL;9,NOBSA;Jose Antonio Rodriguez Montenegro;PARTIDO CAMBIO RADICAL;9,0.0,0.0
NOBSA;JOSE AULO POLO NARVAEZ;PARTIDO ALIANZA VERDE;5,NOBSA;Jose Aulo Polo Narvaez;PARTIDO ALIANZA VERDE;5,0.0,0.0
NOBSA;JOSE BERNAL GARCIA;PARTIDO ALIANZA VERDE;1,NOBSA;Jose Bernal Garcia;PARTIDO ALIANZA VERDE;1,0.0,0.0
NOBSA;JOSE DAVID NAME CARDOZO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;6,NOBSA;Jose David Name Cardozo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;6,0.0,0.0
NOBSA;JOSE ERNESTO URIBE TABARES;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,NOBSA;Jose Ernesto Uribe Tabares;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
NOBSA;JOSE JOHN MARULANDA MARIN;PARTIDO CENTRO DEMOCRATICO;2,NOBSA;Jose John Marulanda Marin;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
NOBSA;JOSE LEOMAR CORTES DELGADO;PARTIDO CAMBIO RADICAL;1,NOBSA;Jose Leomar Cortes Delgado;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;JOSE LUIS PEREZ OYUELA;PARTIDO CAMBIO RADICAL;4,NOBSA;Jose Luis Perez Oyuela;PARTIDO CAMBIO RADICAL;4,0.0,0.0
NOBSA;JOSE MARIA REYES VARGAS;PARTIDO CAMBIO RADICAL;2,NOBSA;Jose Maria Reyes Vargas;PARTIDO CAMBIO RADICAL;2,0.0,0.0
NOBSA;JOSE MAURICIO MORA RODRIGUEZ;PARTIDO ALIANZA VERDE;1,NOBSA;Jose Mauricio Mora Rodriguez;PARTIDO ALIANZA VERDE;1,0.0,0.0
NOBSA;JOSE MIGUEL SANTAMARIA URIBE;PARTIDO CENTRO DEMOCRATICO;4,NOBSA;Jose Miguel Santamaria Uribe;PARTIDO CENTRO DEMOCRATICO;4,0.0,0.0
NOBSA;JOSE OBDULIO GAVIRIA VELEZ;PARTIDO CENTRO DEMOCRATICO;2,NOBSA;Jose Obdulio Gaviria Velez;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
NOBSA;JOSE OVIDIO CLAROS POLANCO;PARTIDO CAMBIO RADICAL;28,NOBSA;Jose Ovidio Claros Polanco;PARTIDO CAMBIO RADICAL;28,0.0,0.0
NOBSA;JOSE RITTER LOPEZ PENA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,NOBSA;Jose Ritter Lopez Pena;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
NOBSA;JUAN ALEJANDRO RAMIREZ RAMIREZ;PARTIDO ALIANZA VERDE;3,NOBSA;Juan Alejandro Ramirez Ramirez;PARTIDO ALIANZA VERDE;3,0.0,0.0
NOBSA;JUAN ALFONSO FIERRO MANRIQUE;PARTIDO CAMBIO RADICAL;8,NOBSA;Juan Alfonso Fierro Manrique;PARTIDO CAMBIO RADICAL;8,0.0,0.0
NOBSA;JUAN BAUTISTA AMUD MARTINEZ;PARTIDO ALIANZA VERDE;2,NOBSA;Juan Bautista Amud Martinez;PARTIDO ALIANZA VERDE;2,0.0,0.0
NOBSA;JUAN CARLOS BARRERA VALENCIA;PARTIDO ALIANZA VERDE;2,NOBSA;Juan Carlos Barrera Valencia;PARTIDO ALIANZA VERDE;2,0.0,0.0
NOBSA;JUAN DIEGO GOMEZ JIMENEZ;PARTIDO CONSERVADOR COLOMBIANO;8,NOBSA;Juan Diego Gomez Jimenez;PARTIDO CONSERVADOR COLOMBIANO;8,0.0,0.0
NOBSA;JUAN FELIPE LEMOS URIBE;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,NOBSA;Juan Felipe Lemos Uribe;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
NOBSA;JUAN FRANCISCO MANTILLA MORENO;PARTIDO CAMBIO RADICAL;1,NOBSA;Juan Francisco Mantilla Moreno;PARTIDO CAMBIO RADICAL;1,0.0,0.0
NOBSA;JUAN MANUEL ARANGO VELEZ;PARTIDO CAMBIO RADICAL;2,NOBSA;Juan Manuel Arango Velez;PARTIDO CAMBIO RADICAL;2,0.0,0.0
NOBSA;JUAN MANUEL CORZO ROMAN;PARTIDO CONSERVADOR COLOMBIANO;1,NOBSA;Juan Manuel Corzo Roman;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
NOBSA;JUAN SAMY MERHEG MARUN;PARTIDO CONSERVADOR COLOMBIANO;11,NOBSA;Juan Samy Merheg Marun;PARTIDO CONSERVADOR COLOMBIANO;11,0.0,0.0
NOBSA;JULIA ISABEL ESCALLON SALGAR;PARTIDO CENTRO DEMOCRATICO;2,NOBSA;Julia Isabel Escallon Salgar;PARTIDO CENTRO DEMOCRATICO;2,0.0,0.0
NOBSA;JULIAN ANDRES GARCIA CORTES;PARTIDO ALIANZA VERDE;1,NOBSA;Julian Andres Garcia Cortes;PARTIDO ALIANZA VERDE;1,0.0,0.0
NOBSA;JULIAN BEDOYA PULGARIN;PARTIDO LIBERAL COLOMBIANO;2,NOBSA;Julian Bedoya Pulgarin;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
NOBSA;JULIANA MARIA ESCALANTE GARCIA;PARTIDO CAMBIO RADICAL;6,NOBSA;Juliana Maria Escalante Garcia;PARTIDO CAMBIO RADICAL;6,0.0,0.0
NOBSA;JULIO MIGUEL GUERRA SOTTO;PARTIDO OPCION CIUDADANA;1,NOBSA;Julio Miguel Guerra Sotto;PARTIDO OPCION CIUDADANA;1,0.0,0.0
NOBSA;KATHERINE MARINO TORRES;PARTIDO LIBERAL COLOMBIANO;1,NOBSA;Katherine Marino Torres;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
NOBSA;LAURA ESTER FORTICH SANCHEZ;PARTIDO LIBERAL COLOMBIANO;3,NOBSA;Laura Ester Fortich Sanchez;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
